Breakout-05
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
   22/5/23,  20:28:55,  4.110000,    1,      47.653038,    -122.303703,     25407,      8004,      2152,       398,        99,        36,       174,       319,       388,       116,       212,       258
   22/5/23,   20:29:5,  4.110000,    1,      47.653206,    -122.303642,     24864,      7811,      2114,       388,       121,        48,       171,       304,       389,       114,       202,       258
   22/5/23,   20:29:5,  4.110000,    1,      47.653206,    -122.303642,     23904,      7503,      2037,       418,       117,        63,       164,       295,       393,       108,       196,       261
   22/5/23,  20:29:25,  4.110000,    1,      47.653316,    -122.303581,     18378,      5734,      1426,       231,        57,        27,       129,       223,       269,        85,       148,       178
   22/5/23,  20:29:45,  4.110000,    1,      47.653431,    -122.303703,     19023,      5895,      1495,       272,        60,        18,       130,       231,       281,        86,       153,       187
   22/5/23,   20:30:5,  4.110000,    1,      47.653366,    -122.303627,     19764,      6271,      1720,       331,        84,        36,       139,       254,       320,        92,       168,       212
   22/5/23,  20:30:25,  4.110000,    1,      47.653347,    -122.303619,     21837,      6833,      1945,       365,       108,        39,       151,       276,       354,       100,       183,       235
   22/5/23,  20:30:45,  4.110000,    1,      47.653358,    -122.303665,     20604,      6417,      1768,       332,        75,        24,       143,       262,       321,        95,       174,       213
   22/5/23,   20:31:5,  4.110000,    1,      47.653385,    -122.303734,     19131,      5977,      1581,       264,        54,        21,       135,       237,       284,        89,       157,       189
   22/5/23,  20:31:25,  4.110000,    1,      47.653477,    -122.303925,     14808,      4605,      1177,       248,        66,        18,       102,       188,       238,        67,       124,       158
   22/5/23,  20:31:45,  4.110000,    1,      47.653538,    -122.303818,     13698,      4271,      1155,       228,        51,        12,        94,       177,       220,        62,       117,       146
   22/5/23,   20:32:5,  4.110000,    1,      47.653431,    -122.303833,     15291,      4842,      1217,       232,        33,         9,       110,       202,       230,        72,       134,       152
   22/5/23,  20:32:25,  4.110000,    1,      47.653316,    -122.303719,     11919,      3657,       887,       168,        24,         6,        81,       146,       170,        53,        96,       112
   22/5/23,  20:32:45,  4.110000,    1,      47.653233,    -122.303696,     12099,      3779,       978,       182,        42,         9,        84,       154,       187,        55,       102,       124
   22/5/23,   20:33:5,  4.110000,    1,      47.653152,    -122.303696,     12294,      3823,       888,       209,        63,        27,        85,       147,       203,        56,        97,       134
   22/5/23,  20:33:25,  4.110000,    1,      47.653141,    -122.303566,     11010,      3425,       901,       163,        33,         9,        76,       145,       174,        50,        96,       115
   22/5/23,  20:33:45,  4.110000,    1,      47.653221,    -122.303619,     11217,      3502,       893,       190,        51,         9,        78,       141,       183,        51,        93,       121
   22/5/23,   20:34:5,  4.110000,    1,      47.653221,    -122.303719,     11085,      3501,       966,       163,        48,        24,        77,       140,       187,        50,        93,       123
   22/5/23,  20:34:25,  4.110000,    1,      47.653267,    -122.303642,     11433,      3600,       896,       174,        45,        18,        79,       145,       183,        52,        96,       121
   22/5/23,  20:34:45,  4.110000,    1,      47.653278,    -122.303642,      9798,      3064,       796,       112,        24,        15,        68,       124,       149,        44,        82,        98
   22/5/23,   20:35:5,  4.110000,    1,      47.653332,    -122.303642,      7287,      2281,       536,        84,        21,         6,        51,        88,       108,        34,        58,        75
   22/5/23,  20:35:25,  4.110000,    1,      47.653336,    -122.303680,      7062,      2204,       529,        60,        15,         3,        51,        82,        96,        34,        54,        71
   22/5/23,  20:35:45,  4.110000,    1,      47.653419,    -122.303734,      7782,      2462,       567,        84,        33,        18,        56,        92,       121,        36,        60,        80
   22/5/23,   20:36:5,  4.110000,    1,      47.653397,    -122.303734,      7278,      2268,       513,        69,        18,        12,        51,        87,       105,        34,        57,        74
   22/5/23,  20:36:25,  4.110000,    1,      47.653450,    -122.303818,      8124,      2509,       640,       105,        30,         3,        56,       104,       124,        36,        68,        82
   22/5/23,  20:36:45,  4.110000,    1,      47.653496,    -122.303818,      6411,      2015,       476,        81,        27,        15,        44,        80,       103,        31,        52,        73
   22/5/23,   20:37:5,  4.110000,    1,      47.653652,    -122.304054,      6177,      1932,       478,        97,         6,         0,        44,        82,        91,        31,        54,        69
   22/5/23,  20:37:25,  4.110000,    1,      47.653645,    -122.304077,      5169,      1625,       375,        54,        12,         0,        36,        64,        73,        28,        47,        61
   22/5/23,  20:37:45,  4.110000,    1,      47.653370,    -122.303772,      5466,      1691,       434,        54,        15,         3,        37,        69,        79,        28,        49,        63
   22/5/23,   20:38:5,  4.110000,    1,      47.653400,    -122.303810,      4836,      1517,       381,        63,        24,         9,        32,        59,        79,        26,        45,        63
   22/5/23,  20:38:25,  4.110000,    1,      47.653416,    -122.303818,      3645,      1144,       220,        27,         0,         0,        27,        42,        43,        24,        37,        43
   22/5/23,  20:38:45,  4.110000,    1,      47.653366,    -122.303741,      3636,      1131,       232,        36,        12,         3,        25,        37,        49,        22,        34,        47
   22/5/23,   20:39:5,  4.110000,    1,      47.653385,    -122.303795,      4008,      1254,       272,        24,         3,         0,        28,        44,        48,        24,        38,        46
   22/5/23,  20:39:25,  4.110000,    1,      47.653404,    -122.304001,      3936,      1221,       255,        33,         9,         3,        27,        43,        52,        23,        37,        49
   22/5/23,  20:39:45,  4.110000,    1,      47.653301,    -122.303986,      3354,      1049,       273,        51,        18,         6,        23,        40,        56,        21,        35,        51
   22/5/23,   20:40:5,  4.110000,    1,      47.653442,    -122.304092,      3360,      1042,       207,        54,        12,         3,        24,        41,        52,        22,        36,        49
   22/5/23,  20:40:25,  4.110000,    1,      47.653446,    -122.304192,      3459,      1077,       230,        42,         3,         0,        25,        42,        47,        23,        37,        46
   22/5/23,  20:40:45,  4.110000,    1,      47.653484,    -122.304245,      4419,      1375,       322,        45,        15,         3,        29,        51,        64,        25,        41,        56
   22/5/23,   20:41:5,  4.110000,    1,      47.653431,    -122.304344,      3627,      1127,       274,        27,         3,         3,        24,        44,        48,        22,        38,        46
   22/5/23,  20:41:25,  4.110000,    1,      47.653431,    -122.304268,      2757,       872,       158,        30,         6,         3,        19,        32,        37,        19,        31,        37
   22/5/23,  20:41:45,  4.110000,    1,      47.653419,    -122.304001,      3525,      1073,       235,        48,        15,         3,        22,        41,        54,        21,        36,        50
   22/5/23,   20:42:5,  4.110000,    1,      47.653397,    -122.303856,      2907,       878,       239,        33,         3,         3,        20,        35,        41,        19,        32,        41
