Breakout-05
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
 2022/4/22,   13:8:54,  3.890000,    0,       0.000000,       0.000000,       126,        33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,    13:9:4,  3.890000,    0,       0.000000,       0.000000,       144,        45,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,   13:9:21,  3.887500,    0,       0.000000,       0.000000,        99,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,   13:9:41,  3.880000,    0,       0.000000,       0.000000,       135,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,   13:10:1,  3.882500,    0,       0.000000,       0.000000,        90,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,  13:10:21,  3.885000,    0,       0.000000,       0.000000,       273,        78,         6,         6,         6,         3,         0,         0,         4,         0,         0,         4
 2022/4/22,  13:10:41,  3.883750,    0,       0.000000,       0.000000,       198,        60,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1
 2022/4/22,   13:11:1,  3.883750,    0,       0.000000,       0.000000,       180,        48,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,  13:11:21,  3.882500,    0,       0.000000,       0.000000,       144,        45,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,  13:11:41,  3.875000,    0,       0.000000,       0.000000,       153,        48,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,   13:12:1,  3.877500,    0,       0.000000,       0.000000,       291,        91,        24,         3,         3,         0,         1,         2,         4,         1,         2,         4
 2022/4/22,  13:12:21,  3.880000,    0,       0.000000,       0.000000,       243,        75,        12,         3,         3,         0,         1,         1,         3,         1,         1,         3
 2022/4/22,  13:12:41,  3.876250,    0,       0.000000,       0.000000,       171,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,   13:13:1,  3.873750,    0,       0.000000,       0.000000,        81,        24,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,  13:13:21,  3.876250,    0,       0.000000,       0.000000,       117,        39,         6,         3,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,  13:13:41,  3.880000,    0,       0.000000,       0.000000,       108,        36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,   13:14:1,  3.880000,    0,       0.000000,       0.000000,       255,        60,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/4/22,  13:14:21,  3.872500,    0,       0.000000,       0.000000,        72,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
