Breakout-05
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
 2022/04/21, 21:33:15,  3.757500,    1,      47.653553,    -122.304230,        81,        27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:33:25,  3.757500,    1,      47.653873,    -122.304489,        90,        30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:33:25,  3.757500,    1,      47.653873,    -122.304489,        54,        15,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2
 2022/04/21, 21:33:45,  3.755000,    1,      47.653759,    -122.304382,       153,        45,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:34:05,  3.755000,    1,      47.653954,    -122.304626,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:34:25,  3.757500,    1,      47.653446,    -122.304245,       165,        45,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:34:45,  3.756250,    1,      47.653511,    -122.304100,        81,        27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:35:05,  3.757500,    1,      47.653519,    -122.304176,        81,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:35:25,  3.753750,    1,      47.653397,    -122.304138,        81,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:35:45,  3.747500,    1,      47.653763,    -122.304253,        99,        27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:36:05,  3.750000,    1,      47.653580,    -122.304176,       135,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:36:25,  3.755000,    1,      47.653107,    -122.303818,        90,        30,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:36:45,  3.757500,    1,      47.653458,    -122.304100,        54,        15,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0
 2022/04/21, 21:37:05,  3.752500,    1,      47.653603,    -122.304176,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
