Breakout-05
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
2022/05/23,  13:28:55,  4.110000,    1,      47.653038,    -122.303703,     25407,      8004,      2152,       398,        99,        36,       174,       319,       388,       116,       212,       258
2022/05/23,  13:29:05,  4.110000,    1,      47.653206,    -122.303642,     24864,      7811,      2114,       388,       121,        48,       171,       304,       389,       114,       202,       258
2022/05/23,  13:29:05,  4.110000,    1,      47.653206,    -122.303642,     23904,      7503,      2037,       418,       117,        63,       164,       295,       393,       108,       196,       261
2022/05/23,  13:29:25,  4.110000,    1,      47.653316,    -122.303581,     18378,      5734,      1426,       231,        57,        27,       129,       223,       269,        85,       148,       178
2022/05/23,  13:29:45,  4.110000,    1,      47.653431,    -122.303703,     19023,      5895,      1495,       272,        60,        18,       130,       231,       281,        86,       153,       187
2022/05/23,  13:30:05,  4.110000,    1,      47.653366,    -122.303627,     19764,      6271,      1720,       331,        84,        36,       139,       254,       320,        92,       168,       212
2022/05/23,  13:30:25,  4.110000,    1,      47.653347,    -122.303619,     21837,      6833,      1945,       365,       108,        39,       151,       276,       354,       100,       183,       235
2022/05/23,  13:30:45,  4.110000,    1,      47.653358,    -122.303665,     20604,      6417,      1768,       332,        75,        24,       143,       262,       321,        95,       174,       213
2022/05/23,  13:31:05,  4.110000,    1,      47.653385,    -122.303734,     19131,      5977,      1581,       264,        54,        21,       135,       237,       284,        89,       157,       189
2022/05/23,  13:31:25,  4.110000,    1,      47.653477,    -122.303925,     14808,      4605,      1177,       248,        66,        18,       102,       188,       238,        67,       124,       158
2022/05/23,  13:31:45,  4.110000,    1,      47.653538,    -122.303818,     13698,      4271,      1155,       228,        51,        12,        94,       177,       220,        62,       117,       146
2022/05/23,  13:32:05,  4.110000,    1,      47.653431,    -122.303833,     15291,      4842,      1217,       232,        33,         9,       110,       202,       230,        72,       134,       152
2022/05/23,  13:32:25,  4.110000,    1,      47.653316,    -122.303719,     11919,      3657,       887,       168,        24,         6,        81,       146,       170,        53,        96,       112
2022/05/23,  13:32:45,  4.110000,    1,      47.653233,    -122.303696,     12099,      3779,       978,       182,        42,         9,        84,       154,       187,        55,       102,       124
2022/05/23,  13:33:05,  4.110000,    1,      47.653152,    -122.303696,     12294,      3823,       888,       209,        63,        27,        85,       147,       203,        56,        97,       134
2022/05/23,  13:33:25,  4.110000,    1,      47.653141,    -122.303566,     11010,      3425,       901,       163,        33,         9,        76,       145,       174,        50,        96,       115
2022/05/23,  13:33:45,  4.110000,    1,      47.653221,    -122.303619,     11217,      3502,       893,       190,        51,         9,        78,       141,       183,        51,        93,       121
2022/05/23,  13:34:05,  4.110000,    1,      47.653221,    -122.303719,     11085,      3501,       966,       163,        48,        24,        77,       140,       187,        50,        93,       123
2022/05/23,  13:34:25,  4.110000,    1,      47.653267,    -122.303642,     11433,      3600,       896,       174,        45,        18,        79,       145,       183,        52,        96,       121
