Breakout-05
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
   22/4/29,  18:45:55,  4.110000,    1,      47.653576,    -122.304359,       153,        48,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,   18:46:5,  4.110000,    1,      47.653576,    -122.304512,       198,        66,         6,         3,         3,         0,         0,         1,         3,         0,         1,         3
   22/4/29,  18:46:25,  4.110000,    1,      47.653606,    -122.304649,       180,        54,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:46:45,  4.110000,    1,      47.653580,    -122.304771,        99,        27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,   18:47:5,  4.110000,    1,      47.653660,    -122.305649,       207,        66,        15,         3,         0,         0,         0,         1,         1,         0,         1,         1
   22/4/29,  18:47:25,  4.110000,    1,      47.653717,    -122.305603,       117,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:47:45,  4.110000,    1,      47.653580,    -122.304985,        99,        27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,   18:48:5,  4.110000,    1,      47.653534,    -122.304192,       108,        33,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:48:25,  4.110000,    1,      47.653561,    -122.303978,       189,        60,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:48:45,  4.110000,    1,      47.653515,    -122.304062,       126,        36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,   18:49:5,  4.110000,    1,      47.653572,    -122.304230,       135,        33,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:49:25,  4.110000,    1,      47.653576,    -122.304253,       222,        71,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1
   22/4/29,  18:49:45,  4.110000,    1,      47.653591,    -122.304214,       210,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,   18:50:5,  4.110000,    1,      47.653610,    -122.304321,       183,        48,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:50:25,  4.110000,    1,      47.653580,    -122.304398,       198,        60,         3,         3,         0,         0,         0,         0,         1,         0,         0,         1
   22/4/29,  18:50:45,  4.110000,    1,      47.653637,    -122.304688,       201,        58,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1
   22/4/29,   18:51:5,  4.110000,    1,      47.653675,    -122.304451,       243,        72,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:51:25,  4.110000,    1,      47.653587,    -122.303871,       183,        57,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,  18:51:45,  4.110000,    1,      47.653568,    -122.303528,       162,        48,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
   22/4/29,   18:52:5,  4.110000,    1,      47.653538,    -122.303627,       108,        27,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1
   22/4/29,  18:52:25,  4.110000,    1,      47.653450,    -122.304283,        81,        24,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0
